"COLLECTOR_SAMPLE_ID","COLLECTOR_STATION_NAME","YEAR","MONTH","DAY","LATITUDE","LONGITUDE","START_DEPTH","METHOD","DATA_VALUE","Date"
"371388","Pass Bay","2012","08","28",45.0666666666667,-66.9666666666667,0,"StAndrew",2.75901593653377,2012-08-28
"383175","Stn 46","2012","08","28",44.8933333333333,-66.6675,0,"StAndrew",6.30997163262815,2012-08-28
"383176","Stn 57","2012","08","28",44.84305,-66.59445,0,"StAndrew",8.0619311729048,2012-08-28
"371382","Wolves","2012","08","28",44.9934333333333,-66.7393,0,"StAndrew",4.75163855736371,2012-08-28
"370505","Prince 5","2012","9","17",44.93071,-66.84946,1,"Chl_a",2.5036,2012-09-17
"370510","Prince 5","2012","10","26",44.93071,-66.84946,1,"Chl_a",1.2813,2012-10-26
"370515","Prince 5","2012","11","20",44.93336,-66.85044,1,"Chl_a",0.6357,2012-11-20
"370520","Prince_5","2012","12","20",44.9307,-66.8495,1,"Chl_a",0.596,2012-12-20
"370525","P5","2013","1","14",44.9307,-66.8495,1,"Chl_a_Holm-Hansen_F",0.5989,2013-01-14
"370530","P5","2013","2","11",44.9307,-66.8495,1,"Chl_a_Holm-Hansen_F",0.3351,2013-02-11
"370535","P5","2013","3","25",44.9307,-66.8495,1,"Chl_a_Holm-Hansen_F",0.4565,2013-03-25
"370540","P5","2013","4","15",44.9307,-66.8495,1,"Chl_a_Holm-Hansen_F",1.0227,2013-04-15
"370545","P5","2013","5","13",44.9307,-66.8495,1,"Chl_a_Holm-Hansen_F",9.0772,2013-05-13
"370550","P5","2013","6","10",44.9307,-66.8495,1,"Chl_a_Holm-Hansen_F",4.9794,2013-06-10
"383994","057","2013","7","8",44.054,-66.907,5,"Chl_a_Holm-Hansen_F",1.2713,2013-07-08
"383986","055","2013","7","8",43.633,-66.858,5,"Chl_a_Holm-Hansen_F",1.6294,2013-07-08
"383990","056","2013","7","8",43.897,-67.325,5,"Chl_a_Holm-Hansen_F",0.8774,2013-07-08
"383982","054","2013","7","8",43.612,-67.145,6,"Chl_a_Holm-Hansen_F",1.5936,2013-07-08
"384022","066","2013","7","9",45.072,-66.343,4,"Chl_a_Holm-Hansen_F",0.8953,2013-07-09
"383998","058","2013","7","9",44.271,-67.162,5,"Chl_a_Holm-Hansen_F",2.1202,2013-07-09
"384003","060","2013","7","9",44.205,-66.701,5,"Chl_a_Holm-Hansen_F",2.0721,2013-07-09
"384007","062","2013","7","9",44.5,-66.386,5,"Chl_a_Holm-Hansen_F",1.6384,2013-07-09
"384011","063","2013","7","9",44.522,-66.281,5,"Chl_a_Holm-Hansen_F",4.385,2013-07-09
"384015","064","2013","7","9",44.787,-66.481,5,"Chl_a_Holm-Hansen_F",2.6021,2013-07-09
"384019","065","2013","7","9",44.757,-66.632,5,"Chl_a_Holm-Hansen_F",2.7949,2013-07-09
"384026","067","2013","7","10",45.092,-66.191,5,"Chl_a_Holm-Hansen_F",1.0385,2013-07-10
"384030","068","2013","7","10",45.111,-66.066,5,"Chl_a_Holm-Hansen_F",1.2176,2013-07-10
"384034","069","2013","7","10",45.152,-65.793,5,"Chl_a_Holm-Hansen_F",1.146,2013-07-10
"384038","070","2013","7","10",45.057,-65.88,5,"Chl_a_Holm-Hansen_F",1.5757,2013-07-10
"384042","071","2013","7","10",44.914,-65.769,5,"Chl_a_Holm-Hansen_F",1.2713,2013-07-10
"384046","072","2013","7","10",44.989,-65.588,5,"Chl_a_Holm-Hansen_F",2.7949,2013-07-10
"384049","073","2013","7","10",45.144,-65.255,5,"Chl_a_Holm-Hansen_F",0.5043,2013-07-10
"384052","074","2013","7","10",45.292,-64.943,5,"Chl_a_Holm-Hansen_F",0.8416,2013-07-10
"384055","075","2013","7","10",45.301,-65.084,5,"Chl_a_Holm-Hansen_F",0.7162,2013-07-10
"384058","076","2013","7","10",45.338,-65.411,5,"Chl_a_Holm-Hansen_F",0.8774,2013-07-10
"384061","077","2013","7","11",45.203,-65.642,5,"Chl_a_Holm-Hansen_F",0.7341,2013-07-11
"384065","078","2013","7","11",44.631,-65.963,5,"Chl_a_Holm-Hansen_F",1.522,2013-07-11
"384069","079","2013","7","11",44.545,-66.124,5,"Chl_a_Holm-Hansen_F",1.4146,2013-07-11
"384073","081","2013","7","11",43.959,-66.433,5,"Chl_a_Holm-Hansen_F",1.4146,2013-07-11
"384077","082","2013","7","11",43.589,-66.554,5,"Chl_a_Holm-Hansen_F",1.4683,2013-07-11
"370555","P5","2013","7","15",44.9307,-66.8495,1,"Chl_a_Holm-Hansen_F",1.9816,2013-07-15
"370560","P5","2013","8","12",44.9307,-66.8495,1,"Chl_a_Holm-Hansen_F",2.6342,2013-08-12
"370565","P5","2013","9","17",44.9307,-66.8495,1,"Chl_a_Holm-Hansen_F",1.5757,2013-09-17
"399617","GNATS_02","2013","10","7",43.7513,-66.6482,1,"Chl_a_Holm-Hansen_F",1.7353,2013-10-07
"399624","GNATS_01","2013","10","7",43.7522,-66.4002,2,"Chl_a_Holm-Hansen_F",1.6448,2013-10-07
"399597","GNATS_04","2013","10","7",43.7472,-67.1475,3,"Chl_a_Holm-Hansen_F",1.8711,2013-10-07
"399586","GNATS_05","2013","10","7",43.7498,-67.3967,3,"Chl_a_Holm-Hansen_F",1.3731,2013-10-07
"370570","P5","2013","10","15",44.9307,-66.8495,1,"Chl_a_Holm-Hansen_F",8.5439,2013-10-15
"370575","P5","2013","11","21",44.9307,-66.8495,1,"Chl_a_Holm-Hansen_F",4.0467,2013-11-21
"370580","P5","2013","12","17",44.9307,-66.8495,1,"Chl_a_Holm-Hansen_F",0.6749,2013-12-17
"370585","P5","2014","1","13",44.93071,-66.84946,1,"Chl_a_Holm-Hansen_F",0.30121,2014-01-13
"370590","P5","2014","2","18",44.99331,-66.73933,1,"Chl_a_Holm-Hansen_F",0.45051,2014-02-18
"397905","024","2014","3","14",44.91548,-66.69677,3.42,"Chl_a_Holm-Hansen_F",0.33807,2014-03-14
"397894","021","2014","3","14",45.2012,-65.75045,4.99,"Chl_a_Holm-Hansen_F",0.37132,2014-03-14
"397890","020","2014","3","14",45.39466,-65.17629,5.08,"Chl_a_Holm-Hansen_F",0.28819,2014-03-14
"397901","023","2014","3","14",45.06444,-66.347,5.55,"Chl_a_Holm-Hansen_F",0.22168,2014-03-14
"397898","022","2014","3","14",45.0585,-65.95314,5.76,"Chl_a_Holm-Hansen_F",0.2494,2014-03-14
"397909","925","2014","3","14",44.97286,-66.74816,5.79,"Chl_a_Holm-Hansen_F",0.17735,2014-03-14
"397913","025","2014","3","15",44.85081,-66.74316,4.49,"Chl_a_Holm-Hansen_F",0.25494,2014-03-15
"397917","026","2014","3","15",44.72584,-66.64798,5.16,"Chl_a_Holm-Hansen_F",0.2771,2014-03-15
"397920","027","2014","3","15",45.00186,-66.72934,5.57,"Chl_a_Holm-Hansen_F",0.2771,2014-03-15
"397924","028","2014","3","16",44.93214,-66.0696,4.03,"Chl_a_Holm-Hansen_F",0.2771,2014-03-16
"397932","030","2014","3","16",44.89977,-65.64214,6.31,"Chl_a_Holm-Hansen_F",0.29927,2014-03-16
"397928","029","2014","3","16",44.92061,-65.87545,6.72,"Chl_a_Holm-Hansen_F",0.29927,2014-03-16
"370595","P5","2014","3","17",44.93071,-66.84946,1,"Chl_a_Holm-Hansen_F",0.30907,2014-03-17
"397936","031","2014","3","17",44.80596,-65.7885,5.31,"Chl_a_Holm-Hansen_F",0.46554,2014-03-17
"397940","032","2014","3","18",44.77438,-65.89667,4.69,"Chl_a_Holm-Hansen_F",0.38795,2014-03-18
"397952","035","2014","3","18",44.08349,-66.90666,4.7,"Chl_a_Holm-Hansen_F",0.76996,2014-03-18
"397944","033","2014","3","18",44.75845,-66.04382,5.82,"Chl_a_Holm-Hansen_F",0.31036,2014-03-18
"397948","034","2014","3","18",44.74436,-66.09644,6.21,"Chl_a_Holm-Hansen_F",0.35469,2014-03-18
"397957","036","2014","3","19",43.79546,-67.24041,5.65,"Chl_a_Holm-Hansen_F",0.64461,2014-03-19
"370600","P5","2014","4","17",44.93071,-66.84946,1,"Chl_a_Holm-Hansen_F",0.37717,2014-04-17
"370605","P5","2014","5","14",44.93071,-66.84946,1,"Chl_a_Holm-Hansen_F",0.66005,2014-05-14
"370610","P5","2014","6","16",44.93071,-66.84946,1,"Chl_a_Holm-Hansen_F",3.48756,2014-06-16
"398132","035","2014","7","17",44.64016,-66.4449,4.69,"Chl_a_Holm-Hansen_F",2.20756,2014-07-17
"398120","032","2014","7","17",44.33316,-66.68936,4.7,"Chl_a_Holm-Hansen_F",2.39022,2014-07-17
"398115","031","2014","7","17",44.16911,-66.70638,4.92,"Chl_a_Holm-Hansen_F",1.6055,2014-07-17
"398128","034","2014","7","17",44.49848,-66.23464,5.32,"Chl_a_Holm-Hansen_F",2.60894,2014-07-17
"398124","033","2014","7","17",44.4105,-66.26992,5.36,"Chl_a_Holm-Hansen_F",1.5609,2014-07-17
"398107","029","2014","7","17",43.94686,-66.48866,4.91,"Chl_a_Holm-Hansen_F",1.67239,2014-07-17
"398111","030","2014","7","17",43.91956,-66.7404,5.65,"Chl_a_Holm-Hansen_F",1.40481,2014-07-17
"370615","P5","2014","7","18",44.93071,-66.84946,1,"Chl_a_Holm-Hansen_F",0.97049,2014-07-18
"398144","038","2014","7","18",44.95338,-66.4892,4.66,"Chl_a_Holm-Hansen_F",1.76159,2014-07-18
"398161","043","2014","7","18",44.89089,-65.52451,4.68,"Chl_a_Holm-Hansen_F",1.24872,2014-07-18
"398148","039","2014","7","18",45.10798,-65.9376,4.71,"Chl_a_Holm-Hansen_F",0.69538,2014-07-18
"398157","042","2014","7","18",45.322,-65.1572,4.75,"Chl_a_Holm-Hansen_F",1.04803,2014-07-18
"398140","037","2014","7","18",45.00471,-66.63761,4.79,"Chl_a_Holm-Hansen_F",0.76686,2014-07-18
"398154","041","2014","7","18",45.24882,-65.53956,4.91,"Chl_a_Holm-Hansen_F",1.5609,2014-07-18
"398136","036","2014","7","18",44.85496,-66.7293,4.96,"Chl_a_Holm-Hansen_F",1.44941,2014-07-18
"398151","040","2014","7","18",45.20352,-65.71499,5.31,"Chl_a_Holm-Hansen_F",2.09607,2014-07-18
"398169","046","2014","7","19",44.72431,-66.11138,4.51,"Chl_a_Holm-Hansen_F",1.69469,2014-07-19
"398173","047","2014","7","19",44.36496,-66.97834,4.61,"Chl_a_Holm-Hansen_F",1.29331,2014-07-19
"398177","048","2014","7","19",44.14328,-66.98036,4.93,"Chl_a_Holm-Hansen_F",3.1441,2014-07-19
"398165","045","2014","7","19",44.82888,-65.72688,5.15,"Chl_a_Holm-Hansen_F",1.5832,2014-07-19
"398181","049","2014","7","19",43.89377,-66.92356,4.27,"Chl_a_Holm-Hansen_F",0.5459,2014-07-19
"398185","050","2014","7","19",43.5423,-66.8214,4.5,"Chl_a_Holm-Hansen_F",1.98457,2014-07-19
"398190","051","2014","7","20",43.65976,-67.30716,4.82,"Chl_a_Holm-Hansen_F",0.37043,2014-07-20
"370620","P5","2014","8","11",44.93071,-66.84946,1,"Chl_a_Holm-Hansen_F",4.86215,2014-08-11
"370625","P5","2014","9","15",44.93071,-66.84946,1,"Chl_a_Holm-Hansen_F",5.13311,2014-09-15
"370630","P5","2014","10","10",44.93071,-66.84946,1,"Chl_a_Holm-Hansen_F",1.74048,2014-10-10
"370635","P5","2014","11","13",44.93071,-66.84946,1,"Chl_a_Holm-Hansen_F",0.88482,2014-11-13
"370640","P5","2014","12","16",44.93071,-66.84946,1,"Chl_a_Holm-Hansen_F",0.54742,2014-12-16
"370645","P5","2015","1","22",44.9307,-66.8495,1.17,"Chl_a_Holm-Hansen_F",0.26192,2015-01-22
"370650","P5","2015","2","17",44.9307,-66.8495,1.13,"Chl_a_Holm-Hansen_F",0.24359,2015-02-17
"370655","P5","2015","3","17",44.9307,-66.8495,2.25,"Chl_a_Holm-Hansen_F",0.30907,2015-03-17
"370660","P5","2015","4","16",44.9307,-66.8495,1.11,"Chl_a_Holm-Hansen_F",11.48454,2015-04-16
"370665","P5","2015","5","19",44.9307,-66.8495,2.17,"Chl_a_Holm-Hansen_F",7.14832,2015-05-19
"370670","P5","2015","6","19",44.9307,-66.8495,1.96,"Chl_a_Holm-Hansen_F",1.2823,2015-06-19
"403906","071","2015","7","10",44.1938,-66.2998,4.84,"Chl_a_Holm-Hansen_F",2.58997,2015-07-10
"403910","072","2015","7","10",44.171,-66.4888,5.2,"Chl_a_Holm-Hansen_F",4.61015,2015-07-10
"403914","073","2015","7","10",44.2733,-66.6283,5.45,"Chl_a_Holm-Hansen_F",7.56272,2015-07-10
"403918","075","2015","7","10",44.825,-65.7545,5.64,"Chl_a_Holm-Hansen_F",3.36696,2015-07-10
"403899","069","2015","7","10",43.7522,-66.4007,4.99,"Chl_a_Holm-Hansen_F",2.07197,2015-07-10
"403903","070","2015","7","10",43.9205,-66.5682,5.15,"Chl_a_Holm-Hansen_F",2.27917,2015-07-10
"403934","080","2015","7","11",45.033,-65.9147,4.54,"Chl_a_Holm-Hansen_F",1.26627,2015-07-11
"403951","086","2015","7","11",45.3135,-65.0365,4.69,"Chl_a_Holm-Hansen_F",0.59306,2015-07-11
"403922","077","2015","7","11",44.8173,-66.102,4.78,"Chl_a_Holm-Hansen_F",2.22737,2015-07-11
"403945","084","2015","7","11",45.1173,-65.0863,4.78,"Chl_a_Holm-Hansen_F",2.33097,2015-07-11
"403942","082","2015","7","11",44.9895,-65.5557,4.8,"Chl_a_Holm-Hansen_F",2.43457,2015-07-11
"403948","085","2015","7","11",45.262,-64.8548,4.82,"Chl_a_Holm-Hansen_F",1.04187,2015-07-11
"403926","078","2015","7","11",44.6965,-66.2783,4.94,"Chl_a_Holm-Hansen_F",4.09215,2015-07-11
"403930","079","2015","7","11",44.9243,-66.1852,5.08,"Chl_a_Holm-Hansen_F",1.36245,2015-07-11
"403938","081","2015","7","11",45.0602,-65.7037,5.36,"Chl_a_Holm-Hansen_F",1.97154,2015-07-11
"403954","087","2015","7","12",45.2002,-65.3235,4.89,"Chl_a_Holm-Hansen_F",1.1701,2015-07-12
"403971","094","2015","7","12",44.2082,-67.1203,4.9,"Chl_a_Holm-Hansen_F",1.50671,2015-07-12
"403963","091","2015","7","12",45.0055,-66.5867,4.99,"Chl_a_Holm-Hansen_F",2.30815,2015-07-12
"403967","093","2015","7","12",44.527,-66.5328,5.12,"Chl_a_Holm-Hansen_F",2.8371,2015-07-12
"403960","090","2015","7","12",45.0697,-66.3373,5.18,"Chl_a_Holm-Hansen_F",1.31436,2015-07-12
"403957","088","2015","7","12",45.2193,-65.6917,5.19,"Chl_a_Holm-Hansen_F",0.7213,2015-07-12
"403975","095","2015","7","13",43.8587,-66.9225,4.76,"Chl_a_Holm-Hansen_F",0.45185,2015-07-13
"403979","097","2015","7","13",43.6093,-66.8138,5.14,"Chl_a_Holm-Hansen_F",1.07393,2015-07-13
"370675","P5","2015","7","17",44.9307,-66.8495,2.09,"Chl_a_Holm-Hansen_F",2.65251,2015-07-17
"370680","P5","2015","8","19",44.9307,-66.8495,1.99,"Chl_a_Holm-Hansen_F",4.27349,2015-08-19
"389185","P5","2015","9","16",44.9307,-66.8495,1.44,"Chl_a_Holm-Hansen_F",2.26554,2015-09-16
"430352","YL_02","2015","10","5",43.68762,-66.84242,2.37,"Chl_a_Holm-Hansen_F",0.64271,2015-10-05
"430342","YL_01","2015","10","5",43.75861,-66.40249,2.96,"Chl_a_Holm-Hansen_F",0.58558,2015-10-05
"430362","YL_03","2015","10","5",43.59682,-67.29525,3.39,"Chl_a_Holm-Hansen_F",0.77125,2015-10-05
"430351","YL_02","2015","10","5",43.68744,-66.84246,9.8,"Chl_a_Holm-Hansen_F",0.77125,2015-10-05
"430361","YL_03","2015","10","5",43.59711,-67.29534,10,"Chl_a_Holm-Hansen_F",0.67127,2015-10-05
"389190","P5","2015","10","19",44.9307,-66.8495,1.88,"Chl_a_Holm-Hansen_F",0.50551,2015-10-19
"389195","P5","2015","11","18",44.9307,-66.8495,1.39,"Chl_a_Holm-Hansen_F",0.43217,2015-11-18
"389200","P5","2015","12","21",44.9307,-66.8495,2.08,"Chl_a_Holm-Hansen_F",0.2724,2015-12-21
"389205","P5","2016","2","2",44.93071,-66.84946,1,"Chl_a_Holm-Hansen_F",0.32347,2016-02-02
"389210","P5","2016","2","18",44.9307,-66.8495,1.97,"Chl_a_Holm-Hansen_F",0.21469,2016-02-18
"389215","P5","2016","3","10",44.9307,-66.8495,1.97,"Chl_a_Holm-Hansen_F",0.84331,2016-03-10
"429405","048","2016","3","20",43.64126,-66.75022,5.07,"Chl_a_Holm-Hansen_F",0.50067,2016-03-20
"429427","054","2016","3","21",44.26326,-66.65556,5.07,"Chl_a_Holm-Hansen_F",0.39762,2016-03-21
"429422","053","2016","3","21",44.09576,-67.00332,5.16,"Chl_a_Holm-Hansen_F",0.6252,2016-03-21
"429409","049","2016","3","21",43.6344,-66.93548,4.84,"Chl_a_Holm-Hansen_F",0.75898,2016-03-21
"429414","051","2016","3","21",43.64604,-67.39294,5.1,"Chl_a_Holm-Hansen_F",0.55199,2016-03-21
"429418","052","2016","3","21",43.75272,-67.1252,5.28,"Chl_a_Holm-Hansen_F",0.79348,2016-03-21
"429431","055","2016","3","22",44.80054,-66.41902,4.57,"Chl_a_Holm-Hansen_F",0.46203,2016-03-22
"429447","059","2016","3","22",45.06146,-66.09847,4.72,"Chl_a_Holm-Hansen_F",0.3418,2016-03-22
"429454","061","2016","3","22",45.10569,-65.66894,4.98,"Chl_a_Holm-Hansen_F",0.45999,2016-03-22
"429439","057","2016","3","22",45.06128,-66.33288,4.99,"Chl_a_Holm-Hansen_F",0.27739,2016-03-22
"429435","056","2016","3","22",44.92074,-66.54513,5.14,"Chl_a_Holm-Hansen_F",0.36756,2016-03-22
"429443","058","2016","3","22",44.96779,-66.1517,5.35,"Chl_a_Holm-Hansen_F",0.38044,2016-03-22
"429457","062","2016","3","22",45.03476,-65.32944,5.91,"Chl_a_Holm-Hansen_F",0.64399,2016-03-22
"429450","060","2016","3","22",45.22826,-65.63269,5.93,"Chl_a_Holm-Hansen_F",0.45999,2016-03-22
"429461","063","2016","3","23",44.99878,-65.65682,4.54,"Chl_a_Holm-Hansen_F",0.48299,2016-03-23
"429465","064","2016","3","23",44.84234,-65.87734,4.56,"Chl_a_Holm-Hansen_F",0.47149,2016-03-23
"429473","066","2016","3","23",44.86362,-66.09056,4.6,"Chl_a_Holm-Hansen_F",0.40249,2016-03-23
"429469","065","2016","3","23",44.70144,-65.98631,5.05,"Chl_a_Holm-Hansen_F",0.42549,2016-03-23
"429477","067","2016","3","24",43.57157,-66.59232,4.23,"Chl_a_Holm-Hansen_F",0.50599,2016-03-24
"389220","P5","2016","4","13",44.9307,-66.8495,2.18,"Chl_a_Holm-Hansen_F",0.11468,2016-04-13
"389225","P5","2016","5","19",44.9307,-66.8495,2,"Chl_a_Holm-Hansen_F",4.6398,2016-05-19
"389230","P5","2016","6","13",44.9307,-66.8495,2.06,"Chl_a_Holm-Hansen_F",0.80721,2016-06-13
"412187","051","2016","7","10",44.11016,-66.33165,4.93,"Chl_a_Holm-Hansen_F",1.87446,2016-07-10
"412184","050","2016","7","10",44.01496,-66.42676,5.4,"Chl_a_Holm-Hansen_F",1.40297,2016-07-10
"412203","056","2016","7","11",44.83094,-66.85283,4.39,"Chl_a_Holm-Hansen_F",1.20747,2016-07-11
"412207","057","2016","7","11",44.87784,-66.37114,4.72,"Chl_a_Holm-Hansen_F",3.95837,2016-07-11
"412195","054","2016","7","11",44.4765,-66.47766,4.9,"Chl_a_Holm-Hansen_F",1.58697,2016-07-11
"412191","053","2016","7","11",44.26508,-66.7119,4.93,"Chl_a_Holm-Hansen_F",3.21889,2016-07-11
"412210","058","2016","7","11",45.04786,-66.35306,5.18,"Chl_a_Holm-Hansen_F",0.98898,2016-07-11
"412199","055","2016","7","11",44.7363,-66.66844,5.25,"Chl_a_Holm-Hansen_F",1.83997,2016-07-11
"412230","065","2016","7","12",45.20619,-65.30696,4.35,"Chl_a_Holm-Hansen_F",0.60948,2016-07-12
"412227","0064","2016","7","12",45.29332,-64.93866,4.58,"Chl_a_Holm-Hansen_F",0.90848,2016-07-12
"412234","066","2016","7","12",45.05676,-65.32,4.65,"Chl_a_Holm-Hansen_F",0.80498,2016-07-12
"412214","060","2016","7","12",45.10144,-66.08251,4.8,"Chl_a_Holm-Hansen_F",0.64398,2016-07-12
"412221","065","2016","7","12",45.20466,-65.59772,4.89,"Chl_a_Holm-Hansen_F",0.49449,2016-07-12
"412218","061","2016","7","12",45.14556,-65.78457,5.21,"Chl_a_Holm-Hansen_F",0.57499,2016-07-12
"412224","063","2016","7","12",45.42406,-65.12622,5.21,"Chl_a_Holm-Hansen_F",0.98898,2016-07-12
"412262","074","2016","7","13",44.14782,-66.99004,4.69,"Chl_a_Holm-Hansen_F",1.20747,2016-07-13
"412254","072","2016","7","13",44.55124,-66.38796,4.79,"Chl_a_Holm-Hansen_F",3.0449,2016-07-13
"412246","070","2016","7","13",44.68446,-66.0446,4.83,"Chl_a_Holm-Hansen_F",2.82741,2016-07-13
"412238","068","2016","7","13",44.97306,-65.87589,5.18,"Chl_a_Holm-Hansen_F",2.87091,2016-07-13
"412250","071","2016","7","13",44.55378,-66.12422,5.3,"Chl_a_Holm-Hansen_F",3.91487,2016-07-13
"412242","069","2016","7","13",44.6766,-65.95736,5.41,"Chl_a_Holm-Hansen_F",9.00648,2016-07-13
"412258","073","2016","7","13",44.46136,-66.4601,5.48,"Chl_a_Holm-Hansen_F",3.87138,2016-07-13
"412266","075","2016","7","13",43.90785,-67.22136,4.43,"Chl_a_Holm-Hansen_F",0.98898,2016-07-13
"389235","P5","2016","7","14",44.9307,-66.8495,2.4,"Chl_a_Holm-Hansen_F",1.69574,2016-07-14
"412278","079","2016","7","14",43.52191,-66.93734,4.28,"Chl_a_Holm-Hansen_F",2.00093,2016-07-14
"412270","076","2016","7","14",43.77822,-66.97458,4.72,"Chl_a_Holm-Hansen_F",2.87091,2016-07-14
"412274","077","2016","7","14",43.65888,-67.04317,5.26,"Chl_a_Holm-Hansen_F",1.57547,2016-07-14
"389240","P5","2016","8","18",44.9307,-66.8495,1.93,"Chl_a_Holm-Hansen_F",3.52305,2016-08-18
"389245","P5","2016","9","16",44.9307,-66.8495,2,"Chl_a_Holm-Hansen_F",3.67131,2016-09-16
"439361","YL_02","2016","10","4",43.68516,-66.85512,3.2,"Chl_a_Holm-Hansen_F",2.66963,2016-10-04
"439370","YL_01","2016","10","4",43.75677,-66.4023,3.3,"Chl_a_Holm-Hansen_F",0.85695,2016-10-04
"439351","YL_03","2016","10","4",43.60944,-67.3024,3.67,"Chl_a_Holm-Hansen_F",2.29947,2016-10-04
"389250","P5","2016","10","18",44.9307,-66.8495,2.21,"Chl_a_Holm-Hansen_F",1.87116,2016-10-18
"389255","P5","2016","11","10",44.9307,-66.8495,2.03,"Chl_a_Holm-Hansen_F",2.58747,2016-11-10
"389260","P5","2016","12","13",44.9307,-66.8495,1.77,"Chl_a_Holm-Hansen_F",0.22881,2016-12-13
"389265","P5","2017","1","19",44.9307,-66.8495,2.11,"Chl_a_Holm-Hansen_F",0.24516,2017-01-19
"389270","P5","2017","2","15",44.9307,-66.8495,2.09,"Chl_a_Holm-Hansen_F",0.30781,2017-02-15
"389275","P5","2017","3","17",44.9307,-66.8495,1.86,"Chl_a_Holm-Hansen_F",0.35412,2017-03-17
"389280","P5","2017","5","16",44.9307,-66.8495,1.9,"Chl_a_Holm-Hansen_F",1.94425,2017-05-16
"389285","P5","2017","6","14",44.9307,-66.8495,2.18,"Chl_a_Holm-Hansen_F",7.39701,2017-06-14
"437141","040","2017","7","8",44.56669,-66.52647,4.47,"Chl_a_Holm-Hansen_F",2.76593,2017-07-08
"437133","038","2017","7","8",44.1623,-66.72198,4.66,"Chl_a_Holm-Hansen_F",2.49521,2017-07-08
"437121","035","2017","7","8",44.06152,-66.7912,4.76,"Chl_a_Holm-Hansen_F",1.4409,2017-07-08
"437129","037","2017","7","8",44.19786,-66.35529,4.91,"Chl_a_Holm-Hansen_F",1.65176,2017-07-08
"437137","039","2017","7","8",44.29555,-66.45282,5.24,"Chl_a_Holm-Hansen_F",1.0131,2017-07-08
"437109","032","2017","7","8",43.77349,-66.80856,3.93,"Chl_a_Holm-Hansen_F",0.86837,2017-07-08
"437125","036","2017","7","8",43.96912,-66.5425,4.56,"Chl_a_Holm-Hansen_F",2.53035,2017-07-08
"437113","033","2017","7","8",43.79557,-66.93678,4.78,"Chl_a_Holm-Hansen_F",0.73972,2017-07-08
"437117","034","2017","7","8",43.9135,-66.90806,4.86,"Chl_a_Holm-Hansen_F",0.83621,2017-07-08
"437105","031","2017","7","8",43.60913,-66.65875,5.88,"Chl_a_Holm-Hansen_F",0.78797,2017-07-08
"437163","047","2017","7","9",44.83558,-65.8801,4.58,"Chl_a_Holm-Hansen_F",1.84931,2017-07-09
"437152","043","2017","7","9",45.031,-66.53921,4.63,"Chl_a_Holm-Hansen_F",2.49255,2017-07-09
"437149","042","2017","7","9",44.98164,-66.79752,4.67,"Chl_a_Holm-Hansen_F",2.74122,2017-07-09
"437167","049","2017","7","9",44.91552,-65.51327,4.82,"Chl_a_Holm-Hansen_F",0.75581,2017-07-09
"437159","046","2017","7","9",44.71658,-65.93956,4.85,"Chl_a_Holm-Hansen_F",2.42823,2017-07-09
"437145","041","2017","7","9",44.74098,-66.87998,4.96,"Chl_a_Holm-Hansen_F",0.82013,2017-07-09
"437155","045","2017","7","9",45.09185,-66.32394,5.02,"Chl_a_Holm-Hansen_F",1.09351,2017-07-09
"437194","058","2017","7","10",45.0913,-65.88274,4.33,"Chl_a_Holm-Hansen_F",1.39904,2017-07-10
"437175","052","2017","7","10",45.23874,-65.16793,4.4,"Chl_a_Holm-Hansen_F",3.83068,2017-07-10
"437186","055","2017","7","10",45.05568,-65.73838,4.42,"Chl_a_Holm-Hansen_F",1.33472,2017-07-10
"437178","053","2017","7","10",45.32356,-65.3465,4.5,"Chl_a_Holm-Hansen_F",0.88445,2017-07-10
"437171","050","2017","7","10",45.06984,-65.2244,4.62,"Chl_a_Holm-Hansen_F",0.83621,2017-07-10
"437182","054","2017","7","10",45.11106,-65.42484,4.89,"Chl_a_Holm-Hansen_F",0.73972,2017-07-10
"437198","059","2017","7","10",44.69867,-66.23167,5.2,"Chl_a_Holm-Hansen_F",1.6885,2017-07-10
"437190","057","2017","7","10",44.9967,-65.88326,5.45,"Chl_a_Holm-Hansen_F",0.96486,2017-07-10
"437202","060","2017","7","11",44.38044,-66.77338,4.61,"Chl_a_Holm-Hansen_F",4.63898,2017-07-11
"437206","061","2017","7","11",44.06944,-67.31544,4.71,"Chl_a_Holm-Hansen_F",1.17391,2017-07-11
"437211","062","2017","7","11",43.78254,-67.31974,4.63,"Chl_a_Holm-Hansen_F",0.36521,2017-07-11
"389290","P5","2017","7","13",44.9307,-66.8495,2.17,"Chl_a_Holm-Hansen_F",3.1818,2017-07-13
"389295","P5","2017","8","21",44.9307,-66.8495,2.26,"Chl_a_Holm-Hansen_F",3.20899,2017-08-21
"389300","P5","2017","9","18",44.93071,-66.84946,1,"Chl_a_Holm-Hansen_F",2.76289,2017-09-18
"389310","P5","2017","10","11",44.9307,-66.8495,2.24,"Chl_a_Holm-Hansen_F",3.12997,2017-10-11
"389315","P5","2017","11","15",44.9307,-66.8495,1.84,"Chl_a_Holm-Hansen_F",0.57476,2017-11-15
"389320","P5","2017","12","11",44.9307,-66.8495,2.25,"Chl_a_Holm-Hansen_F",0.49032,2017-12-11
